"id_cliente","producto_recomendado","ranking"
"4175","05041182",3
"4175","05041186",4
"4175","01012715",5
"4176","01085505",1
"4176","05041195",2
"4176","08100903",3
"4176","05040184",4
"4176","08110798",5
"4177","14302501",1
"4177","10260605",2
"4177","01012305",3
"4177","12650501",4
"4177","11080105",5
"4178","01012910",1
"4178","05041180",2
"4178","01201515",3
"4178","05200102",4
"4178","05041182",5
"4179","02691005",1
"4179","02720505",2
"4179","09010101",3
"4179","11080105",4
"4179","01085615",5
"4180","04201005",1
"4180","04020301",2
"4180","09010315",3
"4180","11040303",4
"4180","01027825",5
"4181","05030401",1
"4181","04020301",2
"4181","05030415",3
"4181","09010101",4
"4181","11040301",5
"4182","01017105",1
"4182","01085120",2
"4182","05041180",3
"4182","08190109",4
"4182","08230709",5
"4183","02650602",1
"4183","05041187",2
"4183","04200505",3
"4183","11060301",4
"4183","01027205",5
"4184","05040185",1
"4184","05040581",2
"4184","08315005",3
"4184","05040188",4
"4184","05040180",5
"4185","12670115",1
"4185","10028427",2
"4185","08390525",3
"4185","10220109",4
"4185","06100308",5
"4186","01016710",1
"4186","01028305",2
"4186","01085505",3
"4186","02751210",4
"4186","04033005",5
"4187","01012910",1
"4187","08090135",2
"4187","05040184",3
"4187","07121510",4
"4187","01028030",5
"4188","01012910",1
"4188","01028005",2
"4188","10240133",3
"4188","05030410",4
"4188","11101315",5
"4189","01012515",1
"4189","04060307",2
"4189","09071105",3
"4189","05200302",4
"4189","10152110",5
"4190","04080230",1
"4190","05200102",2
"4190","01027010",3
"4190","10200315",4
"4190","11080503",5
"4191","05200103",1
"4191","11100125",2
"4191","11060501",3
"4191","05040186",4
"4191","04020403",5
"4192","01012910",1
"4192","01085020",2
"4192","01085505",3
"4192","01201525",4
"4192","02650602",5
"4193","01012705",1
"4193","01012910",2
"4193","01085505",3
"4193","01201525",4
"4193","02691015",5
"4194","05040582",1
"4194","01085120",2
"4194","10080301",3
"4194","05040185",4
"4194","08133515",5
"4195","11080501",1
"4195","04031701",2
"4195","01085615",3
"4195","09010107",4
"4195","10080101",5
"4196","04200505",1
"4196","05030415",2
"4196","11040301",3
"4196","05200401",4
"4196","12650103",5
"4197","01027835",1
"4197","11040303",2
"4197","12670302",3
"4197","10261510",4
"4197","05041186",5
"4198","12670301",1
"4198","10101520",2
"4198","01026010",3
"4198","08051545",4
"4198","09351039",5
"4199","04201005",1
"4199","04200505",2
"4199","05030415",3
"4199","05030101",4
"4199","04032060",5
"4200","01012910",1
"4200","05040682",2
"4200","05030401",3
"4200","05040184",4
"4200","01026810",5
"4201","05041180",1
"4201","08230709",2
"4201","05041188",3
"4201","09010101",4
"4201","05030103",5
"4202","10260605",1
"4202","01012305",2
"4202","01012530",3
"4202","01013110",4
"4202","11080101",5
"4203","12670301",1
"4203","09150607",2
"4203","01012310",3
"4203","01012530",4
"4203","01026410",5
"4204","05041180",1
"4204","01012310",2
"4204","04060326",3
"4204","05200302",4
"4204","05040183",5
"4205","02691030",1
"4205","08090113",2
"4205","09021005",3
"4205","12502102",4
"4205","12570322",5
"4206","01012910",1
"4206","01012905",2
"4206","01013305",3
"4206","04020301",4
"4206","06100101",5
"4207","05030401",1
"4207","05040182",2
"4207","05040185",3
"4207","05041185",4
"4207","05041180",5
"4208","04033005",1
"4208","06100105",2
"4208","08230709",3
"4208","14302501",4
"4208","11100137",5
"4209","02691015",1
"4209","10260605",2
"4209","06100101",3
"4209","10240130",4
"4209","04060302",5
"4210","04060309",1
"4210","08090113",2
"4210","08150708",3
"4210","13930765",4
"4210","11100137",5
"4211","01026005",1
"4211","05041180",2
"4211","01012905",3
"4211","01026605",4
"4211","05040188",5
"4212","02650602",1
"4212","02751210",2
"4212","04201005",3
"4212","05030615",4
"4212","05041180",5
"4213","07123035",1
"4213","09150801",2
"4213","08170303",3
"4213","10029010",4
"4213","05100901",5
"4214","05030415",1
"4214","11100128",2
"4214","05030410",3
"4214","01028005",4
"4214","01201515",5
"4215","05030401",1
"4215","08315005",2
"4215","01085005",3
"4215","01026605",4
"4215","11060115",5
"4216","01085505",1
"4216","11060301",2
"4216","02690515",3
"4216","04060307",4
"4216","13490111",5
"4217","02691015",1
"4217","01201515",2
"4217","04020301",3
"4217","05030415",4
"4217","06120101",5
"4218","05041182",1
"4218","10261510",2
"4218","05030406",3
"4218","08031918",4
"4218","10200502",5
"4219","01012705",1
"4219","01012910",2
"4219","02691030",3
"4219","03070206",4
"4219","04060309",5
"4220","05030415",1
"4220","05041182",2
"4220","06120101",3
"4220","10080301",4
"4220","08031918",5
"4221","01012305",1
"4221","01016505",2
"4221","01012910",3
"4221","01012905",4
"4221","01013315",5
"4222","01016710",1
"4222","05030603",2
"4222","05041185",3
"4222","01201515",4
"4222","05200102",5
"4223","02720520",1
"4223","05041180",2
"4223","10200709",3
"4223","11100131",4
"4223","11131510",5
"4224","02751210",1
"4224","01026810",2
"4224","01085420",3
"4224","08390520",4
"4224","10220705",5
"4225","04201005",1
"4225","01012530",2
"4225","04200505",3
"4225","11060301",4
"4225","01027205",5
"4226","05030615",1
"4226","05030415",2
"4226","10240320",3
"4226","10261510",4
"4226","14301510",5
"4227","02650602",1
"4227","08230903",2
"4227","05120218",3
"4227","11100122",4
"4227","11100128",5
"4228","04201005",1
"4228","01012310",2
"4228","01012530",3
"4228","01012905",4
"4228","01013315",5
"4229","01085505",1
"4229","02650602",2
"4229","06100105",3
"4229","08150708",4
"4229","12591503",5
"4230","02691015",1
"4230","03070109",2
"4230","08150708",3
"4230","09021005",4
"4230","12570328",5
"4231","03070104",1
"4231","01013315",2
"4231","01012530",3
"4231","01012910",4
"4231","01085120",5
"4232","01012910",1
"4232","01028305",2
"4232","01085020",3
"4232","04060506",4
"4232","05041187",5
"4233","01085120",1
"4233","05041180",2
"4233","11100131",3
"4233","01012310",4
"4233","01012905",5
"4234","01201515",1
"4234","02651405",2
"4234","05030301",3
"4234","05030410",4
"4234","10240130",5
"4235","04032065",1
"4235","11103305",2
"4235","10260620",3
"4235","10140315",4
"4235","11080105",5
"4236","06100105",1
"4236","09010101",2
"4236","01013505",3
"4236","08313025",4
"4236","11060115",5
"4237","11040303",1
"4237","11040305",2
"4237","04032065",3
"4237","01085120",4
"4237","05041180",5
"4238","14251020",1
"4238","04032060",2
"4238","04032065",3
"4238","10260620",4
"4238","07122505",5
"4239","05030410",1
"4239","01012515",2
"4239","01012910",3
"4239","01085120",4
"4239","02691015",5
"4240","01012910",1
"4240","01085120",2
"4240","01016505",3
"4240","01027205",4
"4240","01028005",5
"4241","05041187",1
"4241","04020301",2
"4241","01026210",3
"4241","12670115",4
"4241","02651401",5
"4242","02691015",1
"4242","01027805",2
"4242","01028005",3
"4242","04020301",4
"4242","05200102",5
"4243","08230903",1
"4243","05100803",2
"4243","05200103",3
"4243","08231501",4
"4243","09021520",5
"4244","01012530",1
"4244","04020301",2
"4244","01085605",3
"4244","04032065",4
"4244","05200302",5
"4245","05041180",1
"4245","11040103",2
"4245","05040281",3
"4245","02651405",4
"4245","11080105",5
"4246","09010101",1
"4246","10200315",2
"4246","05030603",3
"4246","01012705",4
"4246","02751210",5
"4247","01027205",1
"4247","01027405",2
"4247","01201005",3
"4247","01012515",4
"4247","01017105",5
"4248","01012910",1
"4248","02691015",2
"4248","01012310",3
"4248","01012905",4
"4248","01013305",5
"4249","01012910",1
"4249","08190109",2
"4249","01013305",3
"4249","10080509",4
"4249","05030601",5
"4250","01016710",1
"4250","05041180",2
"4250","08100903",3
"4250","01016705",4
"4250","05030401",5
"4251","01012910",1
"4251","01016710",2
"4251","01017105",3
"4251","01085020",4
"4251","01201525",5
"4252","01026810",1
"4252","01026005",2
"4252","06100107",3
"4252","05040284",4
"4252","05200102",5
"4253","12650105",1
"4253","02691020",2
"4253","09250505",3
"4253","05041186",4
"4253","03033035",5
"4254","02691015",1
"4254","11040301",2
"4254","11100128",3
"4254","10260620",4
"4254","10261510",5
"4255","01012515",1
"4255","01012910",2
"4255","01085020",3
"4255","02691015",4
"4255","02720520",5
"4256","01012910",1
"4256","01013305",2
"4256","01201515",3
"4256","05200102",4
"4256","06100101",5
"4257","01012515",1
"4257","01012705",2
"4257","01028305",3
"4257","01085020",4
"4257","01201525",5
"4258","10240139",1
"4258","05030601",2
"4258","11080105",3
"4258","05040581",4
"4258","05030101",5
"4259","01201525",1
"4259","05040682",2
"4259","05041180",3
"4259","08090135",4
"4259","08230709",5
"4260","01012910",1
"4260","01085505",2
"4260","01201525",3
"4260","02691030",4
"4260","02751210",5
"4261","01012910",1
"4261","01026210",2
"4261","11040301",3
"4261","05040182",4
"4261","02651405",5
"4262","01013305",1
"4262","05030401",2
"4262","02620115",3
"4262","05200102",4
"4262","05030410",5
"4263","01012705",1
"4263","05041180",2
"4263","06100105",3
"4263","10200709",4
"4263","12501935",5
"4264","01016710",1
"4264","01028305",2
"4264","01085020",3
"4264","01085120",4
"4264","03070206",5
"4265","02650602",1
"4265","12670301",2
"4265","08314040",3
"4265","01026215",4
"4265","05030410",5
"4266","01017105",1
"4266","02691020",2
"4266","05030615",3
"4266","11080501",4
"4266","01013315",5
"4267","08010903",1
"4267","01085115",2
"4267","10220730",3
"4267","08132501",4
"4267","02650603",5
"4268","05040682",1
"4268","01012905",2
"4268","10200725",3
"4268","02650302",4
"4268","11060101",5
"4269","01085120",1
"4269","04201005",2
"4269","05041195",3
"4269","09030303",4
"4269","04060307",5
"4270","01028005",1
"4270","01013305",2
"4270","05200102",3
"4270","10240130",4
"4270","01085005",5
"4271","10260620",1
"4271","05040682",2
"4271","01026810",3
"4271","10261001",4
"4271","05041188",5
"4272","01012715",1
"4272","01013315",2
"4272","01026605",3
"4272","01027205",4
"4272","01026005",5
"4273","01085505",1
"4273","02691015",2
"4273","04200505",3
"4273","01085420",4
"4273","05030415",5
"4274","08315005",1
"4274","01016710",2
"4274","04201005",3
"4274","01012310",4
"4274","01012530",5
"4275","01012910",1
"4275","01085505",2
"4275","01085420",3
"4275","05040281",4
"4275","02651401",5
"4276","01012515",1
"4276","01012910",2
"4276","01085120",3
"4276","02691015",4
"4276","03090320",5
"4277","04020101",1
"4277","05030603",2
"4277","10200315",3
"4277","04020301",4
"4277","11040305",5
"4278","05040284",1
"4278","06100107",2
"4278","04020301",3
"4278","05030101",4
"4278","01013110",5
"4279","10220715",1
"4279","08100903",2
"4279","01016705",3
"4279","01027805",4
"4279","01027835",5
"4280","09010503",1
"4280","09071101",2
"4280","01013505",3
"4280","05030410",4
"4280","01012510",5
"4281","02620115",1
"4281","01026005",2
"4281","01028005",3
"4281","04032065",4
"4281","01026605",5
"4282","01085120",1
"4282","11100128",2
"4282","05030410",3
"4282","02754505",4
"4282","02751215",5
"4283","01012515",1
"4283","01016710",2
"4283","01085120",3
"4283","02691015",4
"4283","02691030",5
"4284","04020405",1
"4284","05040581",2
"4284","01026010",3
"4284","10028725",4
"4284","01026410",5
"4285","01012515",1
"4285","01012910",2
"4285","01016710",3
"4285","01201525",4
"4285","02691015",5
"4286","05030615",1
"4286","11131510",2
"4286","02620115",3
"4286","05030415",4
"4286","04060326",5
"4287","01012910",1
"4287","02691015",2
"4287","04201005",3
"4287","05030615",4
"4287","08150708",5
"4288","01085120",1
"4288","02691030",2
"4288","04033005",3
"4288","04060309",4
"4288","05041180",5
"4289","05030410",1
"4289","01012910",2
"4289","04201005",3
"4289","11040301",4
"4289","10240130",5
"4290","06100105",1
"4290","08190109",2
"4290","14302501",3
"4290","05040184",4
"4290","11060301",5
"4291","06100105",1
"4291","01027835",2
"4291","01201515",3
"4291","11040303",4
"4291","05200102",5
"4292","01085120",1
"4292","05041182",2
"4292","05040185",3
"4292","05040580",4
"4292","05030403",5
"4293","01085020",1
"4293","04060506",2
"4293","05040682",3
"4293","08150708",4
"4293","01016705",5
"4294","02651405",1
"4294","04032060",2
"4294","05040188",3
"4294","06100105",4
"4294","11080501",5
"4295","11040301",1
"4295","05040188",2
"4295","05030102",3
"4295","04032060",4
"4295","01016710",5
"4296","04201510",1
"4296","02756610",2
"4296","04020306",3
"4296","10152705",4
"4296","02755405",5
"4297","01016710",1
"4297","01017105",2
"4297","01085120",3
"4297","03070206",4
"4297","13930765",5
"4298","01028305",1
"4298","01201515",2
"4298","10240133",3
"4298","06100101",4
"4298","01013110",5
"4299","01012530",1
"4299","11100137",2
"4299","01027825",3
"4299","04032065",4
"4299","05120210",5
"4300","02751210",1
"4300","05030615",2
"4300","05041187",3
"4300","09030303",4
"4300","01012905",5
"4301","09071105",1
"4301","02720505",2
"4301","10281001",3
"4301","08100110",4
"4301","01085615",5
"4302","05100801",1
"4302","01201525",2
"4302","09130302",3
"4302","03090105",4
"4302","08110715",5
"4303","11060301",1
"4303","02620115",2
"4303","04032065",3
"4303","11100128",4
"4303","05030103",5
"4304","02620115",1
"4304","12670115",2
"4304","10281001",3
"4304","09131203",4
"4304","12610101",5
"4305","05040682",1
"4305","12670115",2
"4305","11080602",3
"4305","02650203",4
"4305","11100128",5
"4306","02691015",1
"4306","05030498",2
"4306","06100105",3
"4306","10200709",4
"4306","12501909",5
"4307","14302501",1
"4307","10261505",2
"4307","01028305",3
"4307","03070206",4
"4307","04060506",5
"4308","01028010",1
"4308","05040280",2
"4308","05041185",3
"4308","05030401",4
"4308","04020301",5
"4309","08230120",1
"4309","01027830",2
"4309","05040584",3
"4309","05200501",4
"4309","04031801",5
"4310","01012910",1
"4310","10200709",2
"4310","01012905",3
"4310","01013305",4
"4310","05030401",5
"4311","05040280",1
"4311","11040305",2
"4311","01028005",3
"4311","10260605",4
"4311","01012305",5
"4312","01085120",1
"4312","02691015",2
"4312","04201005",3
"4312","05041180",4
"4312","01012310",5
"4313","02691015",1
"4313","04201005",2
"4313","01012310",3
"4313","04200505",4
"4313","02690515",5
"4314","01012910",1
"4314","01016710",2
"4314","02751210",3
"4314","04060506",4
"4314","10200709",5
"4315","05040584",1
"4315","01013315",2
"4315","12650101",3
"4315","01013325",4
"4315","10260910",5
"4316","05041183",1
"4316","01028305",2
"4316","01013305",3
"4316","08010909",4
"4316","01027805",5
"4317","12650103",1
"4317","05200102",2
"4317","05100601",3
"4317","09131210",4
"4317","13930156",5
"4318","11100520",1
"4318","04020301",2
"4318","02691015",3
"4318","04060506",4
"4318","01013315",5
"4319","01012910",1
"4319","01017105",2
"4319","01085120",3
"4319","01085505",4
"4319","02650602",5
"4320","01017105",1
"4320","01085120",2
"4320","02691020",3
"4320","01012530",4
"4320","01012905",5
"4321","02691030",1
"4321","03070109",2
"4321","03090320",3
"4321","04033005",4
"4321","04201005",5
"4322","08100903",1
"4322","08230709",2
"4322","10280103",3
"4322","07121510",4
"4322","01085420",5
"4323","11100128",1
"4323","05030410",2
"4323","05041183",3
"4323","02691015",4
"4323","01026810",5
"4324","01012910",1
"4324","01013305",2
"4324","11060301",3
"4324","01028005",4
"4324","01028030",5
"4325","12670302",1
"4325","10240133",2
"4325","11100131",3
"4325","10260605",4
"4325","11040305",5
"4326","08315005",1
"4326","05030403",2
"4326","01012910",3
"4326","11060115",4
"4326","02691015",5
"4327","09010101",1
"4327","05100802",2
"4327","04020230",3
"4327","05200401",4
"4327","05041185",5
"4328","04032060",1
"4328","09010101",2
"4328","10260620",3
"4328","11080105",4
"4328","08230125",5
"4329","03070301",1
"4329","05040480",2
"4329","05030401",3
"4329","01012310",4
"4329","05030103",5
"4330","03090320",1
"4330","02650203",2
"4330","04032602",3
"4330","12570331",4
"4330","09010503",5
"4331","01085505",1
"4331","05030615",2
"4331","05040682",3
"4331","08100903",4
"4331","08150107",5
"4332","01085120",1
"4332","05041180",2
"4332","08051550",3
"4332","11060301",4
"4332","11100137",5
"4333","01027825",1
"4333","01012705",2
"4333","05040682",3
"4333","08090113",4
"4333","08090135",5
"4334","06120119",1
"4334","05041185",2
"4334","13851005",3
"4334","10200101",4
"4334","11103625",5
"4335","04032060",1
"4335","04060302",2
"4335","05040188",3
"4335","05030103",4
"4335","11040303",5
"4336","05030615",1
"4336","11060301",2
"4336","11080101",3
"4336","01085605",4
"4336","05200302",5
"4337","02691015",1
"4337","01016705",2
"4337","01027825",3
"4337","01085005",4
"4337","01012905",5
"4338","01012905",1
"4338","09010101",2
"4338","10220705",3
"4338","04200515",4
"4338","01026605",5
"4339","11100520",1
"4339","03050710",2
"4339","09071101",3
"4339","10281020",4
"4339","06100205",5
"4340","01028030",1
"4340","05100105",2
"4340","04031901",3
"4340","07143105",4
"4340","02651407",5
"4341","01012515",1
"4341","01012910",2
"4341","01016710",3
"4341","01085020",4
"4341","01085120",5
"4342","01085505",1
"4342","01085420",2
"4342","11040305",3
"4342","04200515",4
"4342","10260605",5
"4343","10102015",1
"4343","04033005",2
"4343","08010901",3
"4343","09130302",4
"4343","08452505",5
"4344","11040301",1
"4344","10261510",2
"4344","06120101",3
"4344","10080301",4
"4344","05040581",5
"4345","01085120",1
"4345","05041180",2
"4345","08230709",3
"4345","05030401",4
